hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
TPU_HighRAM,xla,N/A,172,True,LightGCN,LightGCN_MSE_r5,MSE,MSE,1.6366376369297828e-05,2.82,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
TPU_HighRAM,xla,N/A,172,True,LightGCN,LightGCN_MSE_r6,MSE,MSE,1.1883768798835655e-05,2.39,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_BPR_r1,BPR,BPR,0.000135558877556773,20.14,0.0921,0.0996,0.0404,0.08,0.1699,0.1876,0.084,0.0818,0.3001,0.438,0.0541,0.047
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_BPR_r2,BPR,BPR,6.0358067735697395e-05,9.43,0.0505,0.0568,0.023,0.0462,0.0937,0.1097,0.0498,0.0503,0.2004,0.3203,0.0265,0.0231
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_BPR_r3,BPR,BPR,8.240153602424199e-05,12.63,0.0728,0.0812,0.033,0.0646,0.1288,0.1472,0.071,0.0717,0.2651,0.4083,0.0409,0.0355
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_BPR_r4,BPR,BPR,8.334142655358222e-05,12.55,0.083,0.0927,0.0414,0.0765,0.149,0.1684,0.0774,0.0776,0.2831,0.4305,0.0472,0.043
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_BPR_r5,BPR,BPR,3.2452532241711926e-05,5.38,0.0288,0.0348,0.0116,0.0261,0.0596,0.0746,0.0278,0.0326,0.122,0.2354,0.0143,0.0126
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_BPR_r6,BPR,BPR,1.7711280566696476e-05,3.0,0.0472,0.0486,0.02,0.0351,0.0942,0.1068,0.0433,0.0402,0.176,0.2725,0.0258,0.0206
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_CE_r1,CE,CE,0.00013688012020668714,20.57,0.0919,0.0995,0.0387,0.0781,0.1701,0.189,0.0834,0.0815,0.2927,0.4369,0.0544,0.0471
TPU_HighRAM,xla,N/A,172,True,NGCF,NGCF_CE_r2,CE,CE,5.9760053338299276e-05,9.11,0.0501,0.0573,0.0226,0.0472,0.0935,0.1101,0.049,0.0506,0.1972,0.3213,0.0264,0.0232
