hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_BPR_r2,BPR,BPR,4.678295308955286e-05,4.49,0.1466,0.1506,0.0732,0.1249,0.2641,0.2839,0.1281,0.1093,0.4337,0.5801,0.0906,0.0768
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_BPR_r3,BPR,BPR,4.011332113595492e-05,4.29,0.2174,0.2157,0.1101,0.1746,0.3674,0.3852,0.1824,0.1495,0.5345,0.6649,0.1464,0.1225
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_BPR_r4,BPR,BPR,5.70940202090583e-05,5.24,0.2304,0.2296,0.1227,0.1935,0.3788,0.3956,0.1964,0.1584,0.5832,0.7094,0.1549,0.1317
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_BPR_r5,BPR,BPR,3.424132431585779e-05,3.51,0.1287,0.1339,0.0671,0.1157,0.2293,0.2482,0.1175,0.1018,0.4104,0.5536,0.0761,0.0649
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_BPR_r6,BPR,BPR,3.183625457498851e-05,3.68,0.1308,0.1319,0.0667,0.1037,0.2277,0.2438,0.1194,0.1004,0.4051,0.5217,0.0791,0.0666
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_CE_r1,CE,CE,7.253835706026208e-05,6.79,0.2389,0.2377,0.1268,0.2007,0.3907,0.4091,0.2021,0.1626,0.5832,0.7158,0.1631,0.1382
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_CE_r2,CE,CE,4.7644401383992246e-05,4.51,0.1466,0.1506,0.0732,0.1249,0.2641,0.2839,0.1281,0.1093,0.4337,0.5801,0.0906,0.0768
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_CE_r3,CE,CE,4.1867414986083194e-05,4.46,0.2174,0.2157,0.1101,0.1746,0.3674,0.3852,0.1824,0.1495,0.5345,0.6649,0.1464,0.1225
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_CE_r4,CE,CE,5.726390969126614e-05,5.24,0.2304,0.2296,0.1227,0.1935,0.3788,0.3956,0.1964,0.1584,0.5832,0.7094,0.1549,0.1317
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_CE_r5,CE,CE,2.916403652195456e-07,4.14,0.1287,0.1339,0.0671,0.1157,0.2293,0.2482,0.1175,0.1018,0.4104,0.5536,0.0761,0.0649
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_CE_r6,CE,CE,3.237096156580127e-05,3.33,0.1308,0.1319,0.0667,0.1037,0.2277,0.2438,0.1194,0.1004,0.4051,0.5217,0.0791,0.0666
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_MSE_r1,MSE,MSE,7.244057098114904e-05,6.43,0.2389,0.2377,0.1268,0.2007,0.3907,0.4091,0.2021,0.1626,0.5832,0.7158,0.1631,0.1382
L4_GPU_HighRAM,cuda,NVIDIA L4,52,True,NeuMF,NeuMF_MSE_r2,MSE,MSE,4.8124682936939526e-05,4.85,0.1466,0.1506,0.0732,0.1249,0.2641,0.2839,0.1281,0.1093,0.4337,0.5801,0.0906,0.0768
