hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
CPU,cpu,N/A,12,False,Pop,Pop_s2025_r6,N/A,N/A,1.1405124072263094e-05,3.54,0.1265,0.1301,0.0729,0.114,0.2255,0.246,0.1126,0.0953,0.4072,0.5567,0.0745,0.0629
CPU,cpu,N/A,12,False,Pop,Pop_s2026_r1,N/A,N/A,3.989907344950207e-06,2.01,0.0438,0.0494,0.0237,0.0436,0.0779,0.0943,0.0462,0.0449,0.193,0.3171,0.0212,0.0184
CPU,cpu,N/A,12,False,Pop,Pop_s2026_r2,N/A,N/A,6.054364640401019e-06,2.57,0.1164,0.1265,0.0611,0.1153,0.2109,0.2325,0.1063,0.097,0.3902,0.5536,0.0677,0.059
CPU,cpu,N/A,12,False,Pop,Pop_s2026_r3,N/A,N/A,4.843474149879988e-06,1.98,0.1377,0.1386,0.0755,0.1197,0.2508,0.2686,0.1198,0.0993,0.4263,0.5589,0.0821,0.0679
CPU,cpu,N/A,12,False,Pop,Pop_s2026_r4,N/A,N/A,5.076356602722035e-06,2.24,0.1364,0.1422,0.0781,0.1247,0.249,0.2694,0.1179,0.1027,0.421,0.5695,0.0812,0.0699
CPU,cpu,N/A,12,False,Pop,Pop_s2026_r5,N/A,N/A,6.802891488192804e-06,2.73,0.139,0.143,0.0784,0.1247,0.2562,0.2759,0.1194,0.102,0.4263,0.5737,0.0831,0.0704
CPU,cpu,N/A,12,False,Pop,Pop_s2026_r6,N/A,N/A,1.0696575914749979e-05,2.89,0.1397,0.1445,0.0809,0.1265,0.2548,0.2754,0.1194,0.1029,0.4263,0.5769,0.0837,0.0717
CPU,cpu,N/A,12,False,Random,Random_s2024_r1,N/A,N/A,3.876903970688869e-06,2.67,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2024_r2,N/A,N/A,4.129690391590434e-06,1.64,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2024_r3,N/A,N/A,4.3041868207140245e-06,2.34,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2024_r4,N/A,N/A,5.632432838060668e-06,2.08,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2024_r5,N/A,N/A,6.876571803882468e-06,2.29,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2024_r6,N/A,N/A,1.3246752743818366e-05,4.55,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2025_r1,N/A,N/A,3.7329958609156357e-06,2.05,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2025_r2,N/A,N/A,4.026696265851756e-06,1.61,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2025_r3,N/A,N/A,5.089364727026698e-06,2.01,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2025_r4,N/A,N/A,5.343570095973266e-06,2.35,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2025_r5,N/A,N/A,1.0005974588630598e-05,3.93,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2025_r6,N/A,N/A,1.0147621302038122e-05,2.86,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
CPU,cpu,N/A,12,False,Random,Random_s2026_r1,N/A,N/A,4.001918782990462e-06,2.33,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,N/A,12,False,Random,Random_s2026_r2,N/A,N/A,4.028561664192494e-06,1.62,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,N/A,12,False,Random,Random_s2026_r3,N/A,N/A,4.819261371377341e-06,2.56,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,N/A,12,False,Random,Random_s2026_r4,N/A,N/A,7.93065837753627e-06,2.95,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,N/A,12,False,Random,Random_s2026_r5,N/A,N/A,6.689607537352814e-06,2.25,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,N/A,12,False,Random,Random_s2026_r6,N/A,N/A,9.805608668118611e-06,3.5,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
