hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2024_r6,N/A,N/A,4.247566159603315e-06,2.82,0.284,0.2802,0.1588,0.2372,0.4619,0.4759,0.2339,0.1849,0.6649,0.7688,0.1974,0.1683
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2025_r1,N/A,N/A,2.705533374614276e-06,1.81,0.261,0.2618,0.1458,0.2269,0.428,0.4454,0.2214,0.1786,0.6373,0.7625,0.1755,0.1512
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2025_r2,N/A,N/A,3.3993711853249693e-06,2.38,0.2744,0.2733,0.1447,0.233,0.4397,0.4579,0.2324,0.1861,0.6352,0.7699,0.1913,0.1625
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2025_r3,N/A,N/A,4.048302877308357e-06,2.73,0.2763,0.2755,0.1484,0.2369,0.4412,0.4597,0.2331,0.1849,0.6267,0.7625,0.1935,0.1651
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2025_r4,N/A,N/A,2.7082322268217536e-06,1.8,0.2655,0.2693,0.1408,0.2342,0.432,0.4544,0.2246,0.1857,0.6204,0.7815,0.1836,0.1569
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2025_r5,N/A,N/A,3.6765755959357615e-06,2.53,0.2749,0.2737,0.1517,0.2358,0.4376,0.4552,0.2346,0.1866,0.6458,0.7773,0.19,0.162
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2025_r6,N/A,N/A,4.163586011697155e-06,2.56,0.2868,0.2816,0.1643,0.2409,0.4488,0.4655,0.2418,0.1869,0.6532,0.7709,0.2011,0.1707
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2026_r1,N/A,N/A,2.7337717608844147e-06,2.06,0.2653,0.2675,0.1432,0.231,0.4258,0.4439,0.2267,0.1863,0.6352,0.7688,0.1807,0.1553
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2026_r2,N/A,N/A,3.4431309540690094e-06,2.18,0.2793,0.2748,0.1467,0.2334,0.4429,0.4603,0.2384,0.1876,0.6437,0.772,0.1941,0.1626
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2026_r3,N/A,N/A,4.154833949551115e-06,2.73,0.2833,0.2807,0.153,0.2388,0.4521,0.4699,0.2373,0.1891,0.6458,0.7826,0.1983,0.1671
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2026_r4,N/A,N/A,2.6635098435988e-06,2.05,0.2756,0.2735,0.1492,0.2339,0.4372,0.4533,0.2346,0.1881,0.6501,0.772,0.1893,0.161
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2026_r5,N/A,N/A,3.6635579466104775e-06,2.31,0.282,0.2787,0.146,0.2337,0.4493,0.4673,0.238,0.1897,0.6405,0.7709,0.1984,0.1662
TPU,xla,N/A,47,False,ItemKNN,ItemKNN_s2026_r6,N/A,N/A,4.299920080958399e-06,2.84,0.2896,0.2815,0.1568,0.2351,0.461,0.476,0.2392,0.1852,0.6522,0.7678,0.2039,0.1695
TPU,xla,N/A,47,False,LightGCN,LightGCN_BPR_r1,BPR,BPR,0.0001010737807446598,42.72,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
TPU,xla,N/A,47,False,LightGCN,LightGCN_BPR_r2,BPR,BPR,3.0091417460578022e-05,13.07,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
TPU,xla,N/A,47,False,LightGCN,LightGCN_BPR_r3,BPR,BPR,4.174532529232232e-05,18.02,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
TPU,xla,N/A,47,False,LightGCN,LightGCN_BPR_r4,BPR,BPR,6.994929900464852e-05,29.78,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
TPU,xla,N/A,47,False,LightGCN,LightGCN_BPR_r5,BPR,BPR,1.8857549557850435e-05,8.32,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
TPU,xla,N/A,47,False,LightGCN,LightGCN_BPR_r6,BPR,BPR,1.4322749290519706e-05,6.78,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
TPU,xla,N/A,47,False,LightGCN,LightGCN_CE_r1,CE,CE,0.00010387528283421047,43.69,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
TPU,xla,N/A,47,False,LightGCN,LightGCN_CE_r2,CE,CE,2.8585075852157873e-05,12.69,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
TPU,xla,N/A,47,False,LightGCN,LightGCN_CE_r3,CE,CE,4.0989984947934705e-05,17.71,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
TPU,xla,N/A,47,False,LightGCN,LightGCN_CE_r4,CE,CE,7.032017793346742e-05,29.78,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
TPU,xla,N/A,47,False,LightGCN,LightGCN_CE_r5,CE,CE,1.8874869997323758e-05,8.58,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
TPU,xla,N/A,47,False,LightGCN,LightGCN_CE_r6,CE,CE,1.4142135470110017e-05,6.41,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
