hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2025_r2,N/A,N/A,1.134890158290825e-05,1.29,0.2744,0.2733,0.1447,0.233,0.4397,0.4579,0.2324,0.1861,0.6352,0.7699,0.1913,0.1625
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2025_r3,N/A,N/A,1.3138030702546198e-05,1.8,0.2763,0.2755,0.1484,0.2369,0.4412,0.4597,0.2331,0.1849,0.6267,0.7625,0.1935,0.1651
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2025_r4,N/A,N/A,9.69077647801607e-06,1.12,0.2655,0.2693,0.1408,0.2342,0.432,0.4544,0.2246,0.1857,0.6204,0.7815,0.1836,0.1569
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2025_r5,N/A,N/A,1.2564964509829752e-05,1.69,0.2749,0.2737,0.1517,0.2358,0.4376,0.4552,0.2346,0.1866,0.6458,0.7773,0.19,0.162
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2025_r6,N/A,N/A,1.3936383353190948e-05,1.51,0.2868,0.2816,0.1643,0.2409,0.4488,0.4655,0.2418,0.1869,0.6532,0.7709,0.2011,0.1707
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2026_r1,N/A,N/A,9.852049346869483e-06,1.43,0.2653,0.2675,0.1432,0.231,0.4258,0.4439,0.2267,0.1863,0.6352,0.7688,0.1807,0.1553
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2026_r2,N/A,N/A,1.204523832430579e-05,1.29,0.2793,0.2748,0.1467,0.2334,0.4429,0.4603,0.2384,0.1876,0.6437,0.772,0.1941,0.1626
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2026_r3,N/A,N/A,1.3919974360398815e-05,1.81,0.2833,0.2807,0.153,0.2388,0.4521,0.4699,0.2373,0.1891,0.6458,0.7826,0.1983,0.1671
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2026_r4,N/A,N/A,9.692584574584331e-06,1.13,0.2756,0.2735,0.1492,0.2339,0.4372,0.4533,0.2346,0.1881,0.6501,0.772,0.1893,0.161
NVIDIA_RTX_PRO_6000_Blackwell_Server_Edition_HighRAM,cuda,NVIDIA RTX PRO 6000 Blackwell Server Edition,176,True,ItemKNN,ItemKNN_s2026_r5,N/A,N/A,1.2545281298443602e-05,1.71,0.282,0.2787,0.146,0.2337,0.4493,0.4673,0.238,0.1897,0.6405,0.7709,0.1984,0.1662
