hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_BPR_r5,BPR,BPR,4.1390838899121856e-05,4.6,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_BPR_r6,BPR,BPR,2.5836540559847634e-05,3.59,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_CE_r1,CE,CE,8.819140987333846e-05,8.71,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_CE_r2,CE,CE,4.97370183488075e-05,5.32,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_CE_r3,CE,CE,4.5607735336194854e-05,5.64,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_CE_r4,CE,CE,5.534714953871518e-05,5.36,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_CE_r5,CE,CE,3.275110624574528e-05,4.36,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_CE_r6,CE,CE,2.478026324697758e-05,3.51,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_MSE_r1,MSE,MSE,7.230264807164571e-07,8.25,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_MSE_r2,MSE,MSE,4.422361584772626e-05,5.14,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_MSE_r3,MSE,MSE,5.1718158706803255e-05,5.74,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_MSE_r4,MSE,MSE,5.518374232267666e-05,5.47,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_MSE_r5,MSE,MSE,2.8525844310054727e-05,3.79,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
T4_GPU,cuda,Tesla T4,12,False,LightGCN,LightGCN_MSE_r6,MSE,MSE,3.234960806318849e-05,3.76,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_BPR_r1,BPR,BPR,0.00011295176637531883,9.04,0.0983,0.1052,0.0442,0.0832,0.1737,0.1914,0.0923,0.0883,0.3192,0.4539,0.0586,0.0502
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_BPR_r2,BPR,BPR,5.82881120121978e-05,4.92,0.0536,0.0602,0.0235,0.0485,0.1003,0.1165,0.0503,0.0512,0.1877,0.3128,0.03,0.0259
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_BPR_r3,BPR,BPR,7.273717862642206e-05,6.27,0.0732,0.0804,0.034,0.0643,0.1323,0.1499,0.0696,0.0683,0.2513,0.3839,0.0412,0.0362
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_BPR_r4,BPR,BPR,6.39121939265933e-05,5.17,0.0814,0.0904,0.0366,0.0748,0.1475,0.167,0.077,0.0768,0.28,0.4284,0.0465,0.0404
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_BPR_r5,BPR,BPR,3.307388864613424e-05,3.67,0.0357,0.0375,0.0142,0.0274,0.068,0.0798,0.0369,0.0348,0.1506,0.2418,0.0177,0.0139
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_BPR_r6,BPR,BPR,2.5352885947964e-05,3.46,0.0391,0.0447,0.0165,0.0368,0.0747,0.09,0.0401,0.0405,0.1707,0.2853,0.0196,0.0169
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_CE_r1,CE,CE,0.00010244426700677574,8.31,0.0993,0.1047,0.0452,0.0807,0.1741,0.1912,0.0937,0.0884,0.3234,0.4539,0.0591,0.05
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_CE_r2,CE,CE,6.0160200680419995e-05,5.75,0.054,0.0604,0.0236,0.0484,0.1011,0.1169,0.0509,0.0515,0.1909,0.3139,0.0301,0.026
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_CE_r3,CE,CE,6.261876170615592e-05,5.26,0.0754,0.0824,0.0341,0.067,0.1366,0.1544,0.0708,0.0689,0.2513,0.3892,0.0431,0.0375
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_CE_r4,CE,CE,7.091874921672959e-05,6.28,0.0807,0.0904,0.0356,0.0743,0.1466,0.1672,0.0761,0.0767,0.2747,0.4295,0.0464,0.0405
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_CE_r5,CE,CE,3.0438039139548792e-05,3.13,0.036,0.0375,0.0142,0.0273,0.0685,0.08,0.0371,0.0345,0.1506,0.2397,0.0179,0.0139
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_CE_r6,CE,CE,2.2674312023065117e-05,3.1,0.0391,0.0447,0.0165,0.0368,0.0747,0.09,0.0401,0.0405,0.1707,0.2853,0.0196,0.0169
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_MSE_r1,MSE,MSE,0.00011031835447028675,8.95,0.0984,0.1048,0.0443,0.0816,0.1767,0.1938,0.0912,0.0877,0.3181,0.4486,0.0587,0.05
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_MSE_r2,MSE,MSE,5.65234235075172e-05,4.88,0.0531,0.0603,0.0233,0.0489,0.1002,0.1171,0.0494,0.0512,0.1845,0.315,0.0299,0.0259
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_MSE_r3,MSE,MSE,6.542791847973892e-05,6.38,0.073,0.0808,0.0329,0.0644,0.1329,0.1516,0.0683,0.0679,0.2428,0.3828,0.0418,0.0367
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_MSE_r4,MSE,MSE,6.327298970272446e-05,5.17,0.0812,0.0896,0.036,0.0733,0.1442,0.1644,0.0776,0.0771,0.2747,0.4263,0.0467,0.0399
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_MSE_r5,MSE,MSE,3.6431606377837405e-05,4.14,0.0356,0.0374,0.0141,0.0272,0.0679,0.0795,0.0367,0.0346,0.1506,0.2397,0.0176,0.0139
T4_GPU,cuda,Tesla T4,12,False,NGCF,NGCF_MSE_r6,MSE,MSE,2.3415715698148805e-05,2.74,0.0391,0.0447,0.0165,0.0368,0.0747,0.09,0.0401,0.0405,0.1707,0.2853,0.0196,0.0169
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_BPR_r1,BPR,BPR,7.208776483214876e-05,7.45,0.2389,0.2376,0.1266,0.2006,0.3899,0.4082,0.2023,0.1625,0.5832,0.7147,0.1629,0.1383
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_BPR_r2,BPR,BPR,4.266417034150225e-05,4.78,0.1447,0.1486,0.0751,0.1252,0.26,0.2794,0.1281,0.1093,0.438,0.579,0.0881,0.0746
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_BPR_r3,BPR,BPR,3.597710448008337e-05,4.33,0.2175,0.2158,0.1102,0.1749,0.3672,0.385,0.1826,0.1496,0.5345,0.666,0.1465,0.1225
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_BPR_r4,BPR,BPR,5.738090964666662e-05,5.8,0.2298,0.2293,0.1225,0.1937,0.3776,0.3945,0.196,0.1582,0.5832,0.7094,0.1545,0.1315
T4_GPU,cuda,Tesla T4,12,False,NeuMF,NeuMF_BPR_r5,BPR,BPR,3.0300030148132913e-05,3.41,0.1305,0.1357,0.0694,0.1186,0.2303,0.2498,0.1192,0.1029,0.4125,0.561,0.0773,0.0658
