hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2024_r5,N/A,N/A,6.677889160352588e-05,5.09,0.0474,0.0503,0.0176,0.0369,0.0946,0.1074,0.0435,0.0427,0.1654,0.2641,0.027,0.0215
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2024_r6,N/A,N/A,6.277503406738133e-05,4.6,0.0169,0.0193,0.0072,0.0147,0.037,0.0458,0.0161,0.0172,0.0785,0.1463,0.0082,0.0067
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2025_r1,N/A,N/A,0.0001240238054972115,8.32,0.0457,0.0441,0.0185,0.0308,0.0892,0.1001,0.0445,0.0376,0.1771,0.2598,0.0243,0.0181
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2025_r2,N/A,N/A,8.92785236260125e-05,6.54,0.0351,0.0366,0.0135,0.0267,0.0735,0.0856,0.0331,0.032,0.14,0.2365,0.0183,0.014
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2025_r3,N/A,N/A,7.10080924945572e-05,5.38,0.0415,0.0435,0.0162,0.0311,0.0788,0.0929,0.0405,0.0386,0.1516,0.2577,0.0228,0.0177
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2025_r4,N/A,N/A,9.684760595571958e-05,6.61,0.0421,0.0457,0.0155,0.034,0.0762,0.0903,0.0435,0.0425,0.1633,0.2672,0.0232,0.0189
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2025_r5,N/A,N/A,6.585367081088767e-05,5.09,0.0415,0.0393,0.0151,0.0263,0.0852,0.0938,0.0384,0.0323,0.1548,0.2216,0.023,0.0167
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2025_r6,N/A,N/A,6.219218097431057e-05,4.52,0.0231,0.0257,0.0082,0.0181,0.0535,0.0658,0.0199,0.0226,0.0944,0.1888,0.0121,0.0093
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2026_r1,N/A,N/A,0.00012533414103199918,8.75,0.0442,0.0469,0.0192,0.038,0.0833,0.0978,0.0441,0.0409,0.1771,0.2853,0.0234,0.0185
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2026_r2,N/A,N/A,9.015844657284484e-05,6.22,0.033,0.0357,0.0138,0.0278,0.0632,0.0749,0.0335,0.0318,0.1389,0.2259,0.0166,0.0136
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2026_r3,N/A,N/A,7.003469728542446e-05,5.07,0.0643,0.0609,0.0255,0.0425,0.1231,0.1341,0.0596,0.0485,0.2206,0.3043,0.0362,0.0269
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2026_r4,N/A,N/A,9.869163146685296e-05,7.08,0.0529,0.0533,0.0198,0.0382,0.1046,0.1189,0.0484,0.044,0.1824,0.2906,0.0299,0.0227
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2026_r5,N/A,N/A,6.498479801793243e-05,4.74,0.0522,0.0509,0.0215,0.038,0.1012,0.1121,0.0496,0.0413,0.1941,0.2757,0.0287,0.0216
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,FM,FM_s2026_r6,N/A,N/A,6.2873046589888e-05,4.88,0.0115,0.0135,0.0055,0.0114,0.0201,0.0275,0.0138,0.0138,0.0626,0.1177,0.0048,0.0041
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2024_r1,N/A,N/A,3.275841826870763e-05,3.29,0.2556,0.2594,0.1456,0.2316,0.4017,0.4195,0.2221,0.1797,0.6246,0.7508,0.1747,0.152
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2024_r2,N/A,N/A,4.001258110560557e-05,3.48,0.276,0.272,0.1489,0.2332,0.4365,0.4553,0.2363,0.1854,0.632,0.7699,0.193,0.161
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2024_r3,N/A,N/A,4.722997568507642e-05,4.02,0.2829,0.2787,0.1564,0.2395,0.4559,0.471,0.2382,0.186,0.6564,0.7699,0.1966,0.1663
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2024_r4,N/A,N/A,3.3433136519209704e-05,3.36,0.2635,0.2675,0.1466,0.2351,0.4171,0.4354,0.2263,0.185,0.6235,0.7603,0.1822,0.1576
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2024_r5,N/A,N/A,4.378276478201049e-05,3.76,0.2755,0.2755,0.1512,0.2399,0.4354,0.4529,0.2373,0.19,0.6426,0.772,0.1904,0.1631
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2024_r6,N/A,N/A,4.8789334098970125e-05,4.48,0.284,0.2802,0.1588,0.2372,0.4619,0.4759,0.2339,0.1849,0.6649,0.7688,0.1974,0.1683
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2025_r1,N/A,N/A,3.236193429556833e-05,2.93,0.261,0.2618,0.1458,0.2269,0.428,0.4454,0.2214,0.1786,0.6373,0.7625,0.1755,0.1512
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2025_r2,N/A,N/A,4.0192150159679915e-05,3.79,0.2744,0.2733,0.1447,0.233,0.4397,0.4579,0.2324,0.1861,0.6352,0.7699,0.1913,0.1625
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2025_r3,N/A,N/A,4.732616873933306e-05,4.35,0.2763,0.2755,0.1484,0.2369,0.4412,0.4597,0.2331,0.1849,0.6267,0.7625,0.1935,0.1651
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,ItemKNN,ItemKNN_s2025_r4,N/A,N/A,3.266541468215552e-05,2.98,0.2655,0.2693,0.1408,0.2342,0.432,0.4544,0.2246,0.1857,0.6204,0.7815,0.1836,0.1569
