hardware,device,gpu_name,ram_gb,high_ram,model,config,loss,loss_used,co2_kg,time_s,ndcg@5,ndcg@10,recall@5,recall@10,mrr@5,mrr@10,precision@5,precision@10,hit@5,hit@10,map@5,map@10
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_CE_r6,CE,CE,4.099757907588677e-05,3.43,0.1313,0.1325,0.0657,0.1047,0.2306,0.2479,0.119,0.1004,0.4019,0.526,0.0799,0.0666
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_MSE_r1,MSE,MSE,9.380000467831956e-05,6.59,0.2394,0.2387,0.1276,0.2024,0.3915,0.4092,0.2023,0.1636,0.5864,0.7147,0.1631,0.1388
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_MSE_r2,MSE,MSE,5.992733608331248e-05,4.33,0.1459,0.1503,0.0724,0.1252,0.2621,0.2824,0.1279,0.1095,0.4316,0.5811,0.0902,0.0765
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_MSE_r3,MSE,MSE,5.12629999543556e-05,4.06,0.2175,0.2153,0.1107,0.1738,0.3662,0.3834,0.1826,0.1491,0.5355,0.6617,0.1465,0.1225
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_MSE_r4,MSE,MSE,7.260334020041188e-05,5.04,0.2305,0.2297,0.1222,0.1943,0.3783,0.3955,0.197,0.1584,0.5822,0.7105,0.1551,0.1316
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_MSE_r5,MSE,MSE,4.3618681958688286e-05,3.67,0.1291,0.134,0.0679,0.1157,0.2298,0.2483,0.1179,0.1018,0.4125,0.5536,0.0762,0.0651
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,NeuMF,NeuMF_MSE_r6,MSE,MSE,4.024241804133991e-05,3.09,0.1313,0.1325,0.0657,0.1047,0.2306,0.2479,0.119,0.1004,0.4019,0.526,0.0799,0.0666
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2024_r1,,,1.6329952032948328e-05,1.97,0.0532,0.0566,0.022,0.0414,0.1064,0.1207,0.0481,0.0469,0.1983,0.3054,0.029,0.0237
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2024_r2,,,1.659748123234984e-05,1.66,0.1066,0.1118,0.0669,0.0996,0.1909,0.2065,0.0923,0.0778,0.3521,0.4687,0.062,0.0557
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2024_r3,,,1.820227645551724e-05,1.78,0.1174,0.1265,0.0712,0.1165,0.2066,0.2255,0.1052,0.092,0.3977,0.5366,0.068,0.0619
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2024_r4,,,2.2382461969130668e-05,2.32,0.1219,0.1278,0.0716,0.1118,0.2248,0.2448,0.1073,0.0938,0.3987,0.5408,0.0701,0.0612
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2024_r5,,,2.8577389713017832e-05,2.45,0.1272,0.1306,0.0726,0.1165,0.2346,0.2533,0.1122,0.0934,0.4062,0.544,0.0741,0.063
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2024_r6,,,4.2379876395315066e-05,3.58,0.129,0.1322,0.0737,0.1159,0.2361,0.2558,0.113,0.0945,0.404,0.5451,0.0761,0.0644
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2025_r1,,,1.6078963257410553e-05,1.94,0.0374,0.0468,0.0145,0.0397,0.0718,0.0918,0.0388,0.0445,0.1622,0.3118,0.0188,0.017
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2025_r2,,,1.727877303925922e-05,1.66,0.112,0.1167,0.0582,0.1032,0.1994,0.2198,0.1018,0.0873,0.3637,0.5196,0.0662,0.0556
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2025_r3,,,1.896496765136529e-05,1.78,0.1191,0.1251,0.0694,0.1157,0.2128,0.234,0.109,0.0938,0.4019,0.5589,0.0681,0.0577
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2025_r4,,,2.162859150903468e-05,2.32,0.1274,0.1312,0.0718,0.1148,0.227,0.2478,0.1135,0.0966,0.4072,0.5599,0.0754,0.0634
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2025_r5,,,2.9044417667616454e-05,2.45,0.127,0.1304,0.0741,0.1143,0.2256,0.2458,0.1133,0.0959,0.4104,0.5578,0.0748,0.063
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2025_r6,,,4.256254255464194e-05,3.58,0.1266,0.1301,0.073,0.1138,0.2254,0.246,0.1128,0.0953,0.4072,0.5589,0.0746,0.0628
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2026_r1,,,1.6197890917613142e-05,1.96,0.0489,0.0538,0.0219,0.0436,0.095,0.1119,0.0464,0.0449,0.1898,0.3171,0.0262,0.0218
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2026_r2,,,1.6554318361685343e-05,1.64,0.127,0.1318,0.0682,0.114,0.2303,0.2497,0.1122,0.096,0.4019,0.5451,0.0751,0.0643
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2026_r3,,,1.8152298516162176e-05,1.76,0.1375,0.1415,0.0732,0.1253,0.2539,0.2739,0.119,0.101,0.4199,0.5684,0.0822,0.069
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2026_r4,,,2.1786113661296213e-05,2.35,0.1365,0.1422,0.0782,0.1247,0.2487,0.2695,0.1181,0.1027,0.4199,0.5716,0.0814,0.0698
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2026_r5,,,2.932851394972829e-05,2.47,0.1388,0.1434,0.0784,0.1252,0.2562,0.2762,0.1192,0.1025,0.4263,0.5758,0.0829,0.0706
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Pop,Pop_s2026_r6,,,4.14224377564406e-05,3.53,0.1393,0.1446,0.0802,0.1266,0.2548,0.2753,0.119,0.1031,0.4263,0.5758,0.0834,0.0717
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2024_r1,,,1.045747630560029e-05,1.32,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2024_r2,,,1.1467576774831448e-05,1.71,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2024_r3,,,1.2240513727289829e-05,1.41,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2024_r4,,,1.598100348702523e-05,1.95,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2024_r5,,,2.102516322522566e-05,2.26,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2024_r6,,,2.9972962812043506e-05,2.52,0.0075,0.0074,0.0031,0.005,0.0171,0.0204,0.0074,0.0066,0.0361,0.0626,0.0035,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2025_r1,,,1.083855167996893e-05,1.28,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2025_r2,,,1.1383580521218584e-05,1.66,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2025_r3,,,1.2913545768490232e-05,1.45,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2025_r4,,,1.5145022484969403e-05,1.89,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2025_r5,,,2.0953165597290425e-05,2.24,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2025_r6,,,3.057643377444436e-05,2.53,0.0065,0.0077,0.0024,0.0055,0.0139,0.0186,0.0066,0.0074,0.0329,0.0689,0.0029,0.0024
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2026_r1,,,1.0903352806343372e-05,1.29,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2026_r2,,,1.145462315281058e-05,1.68,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2026_r3,,,1.2956903363992236e-05,1.45,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2026_r4,,,1.579392428274641e-05,1.89,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2026_r5,,,2.1267764119814316e-05,2.29,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
A100_GPU_HighRAM,cuda,NVIDIA A100-SXM4-40GB,83,True,Random,Random_s2026_r6,,,3.062143089091158e-05,2.56,0.0077,0.0083,0.0028,0.0067,0.0172,0.021,0.0074,0.0072,0.0361,0.0668,0.0036,0.0028
CPU,cpu,,12,False,BPR,BPR_BPR_r1,BPR,BPR,4.872150556866339e-05,22.23,0.1635,0.1606,0.0852,0.1292,0.2926,0.3087,0.1406,0.1144,0.4592,0.5822,0.1025,0.0842
CPU,cpu,,12,False,BPR,BPR_BPR_r2,BPR,BPR,1.0613286991581189e-05,5.1,0.0522,0.0504,0.0181,0.0314,0.1038,0.1139,0.0498,0.0439,0.1888,0.2662,0.0285,0.0211
CPU,cpu,,12,False,BPR,BPR_BPR_r3,BPR,BPR,9.10174738897695e-06,2.62,0.1412,0.1407,0.0584,0.107,0.2496,0.2688,0.1262,0.1085,0.386,0.5292,0.0907,0.0726
CPU,cpu,,12,False,BPR,BPR_BPR_r4,BPR,BPR,1.2178014326614276e-05,4.32,0.1564,0.149,0.0633,0.1008,0.2765,0.2911,0.1364,0.1127,0.4019,0.5101,0.1028,0.0807
CPU,cpu,,12,False,BPR,BPR_BPR_r5,BPR,BPR,7.007321989009115e-06,2.15,0.0964,0.0961,0.0346,0.065,0.181,0.1958,0.0899,0.0814,0.3022,0.4157,0.0572,0.045
CPU,cpu,,12,False,BPR,BPR_BPR_r6,BPR,BPR,6.214058928713392e-06,2.47,0.0147,0.0141,0.0068,0.0108,0.031,0.0358,0.0142,0.0112,0.0657,0.1029,0.007,0.0051
CPU,cpu,,12,False,BPR,BPR_CE_r1,CE,CE,1.570301236330223e-05,3.94,0.1635,0.1606,0.0852,0.1292,0.2926,0.3087,0.1406,0.1144,0.4592,0.5822,0.1025,0.0842
CPU,cpu,,12,False,BPR,BPR_CE_r2,CE,CE,1.0790726071796652e-05,4.07,0.0522,0.0504,0.0181,0.0314,0.1038,0.1139,0.0498,0.0439,0.1888,0.2662,0.0285,0.0211
CPU,cpu,,12,False,BPR,BPR_CE_r3,CE,CE,9.431917690610626e-06,2.8,0.1412,0.1407,0.0584,0.107,0.2496,0.2688,0.1262,0.1085,0.386,0.5292,0.0907,0.0726
CPU,cpu,,12,False,BPR,BPR_CE_r4,CE,CE,1.1604580214119844e-05,3.82,0.1564,0.149,0.0633,0.1008,0.2765,0.2911,0.1364,0.1127,0.4019,0.5101,0.1028,0.0807
CPU,cpu,,12,False,BPR,BPR_CE_r5,CE,CE,8.74734681624406e-06,2.68,0.0964,0.0961,0.0346,0.065,0.181,0.1958,0.0899,0.0814,0.3022,0.4157,0.0572,0.045
CPU,cpu,,12,False,BPR,BPR_CE_r6,CE,CE,7.65295197177252e-06,3.49,0.0147,0.0141,0.0068,0.0108,0.031,0.0358,0.0142,0.0112,0.0657,0.1029,0.007,0.0051
CPU,cpu,,12,False,BPR,BPR_MSE_r1,MSE,MSE,1.598271149115868e-05,4.37,0.1635,0.1606,0.0852,0.1292,0.2926,0.3087,0.1406,0.1144,0.4592,0.5822,0.1025,0.0842
CPU,cpu,,12,False,BPR,BPR_MSE_r2,MSE,MSE,9.537249295772307e-06,2.73,0.0522,0.0504,0.0181,0.0314,0.1038,0.1139,0.0498,0.0439,0.1888,0.2662,0.0285,0.0211
CPU,cpu,,12,False,BPR,BPR_MSE_r3,MSE,MSE,1.2503454237505129e-05,3.83,0.1412,0.1407,0.0584,0.107,0.2496,0.2688,0.1262,0.1085,0.386,0.5292,0.0907,0.0726
CPU,cpu,,12,False,BPR,BPR_MSE_r4,MSE,MSE,1.2268804454861905e-05,3.79,0.1564,0.149,0.0633,0.1008,0.2765,0.2911,0.1364,0.1127,0.4019,0.5101,0.1028,0.0807
CPU,cpu,,12,False,BPR,BPR_MSE_r5,MSE,MSE,7.784541001165233e-06,2.75,0.0964,0.0961,0.0346,0.065,0.181,0.1958,0.0899,0.0814,0.3022,0.4157,0.0572,0.045
CPU,cpu,,12,False,BPR,BPR_MSE_r6,MSE,MSE,6.417568207894624e-06,2.15,0.0147,0.0141,0.0068,0.0108,0.031,0.0358,0.0142,0.0112,0.0657,0.1029,0.007,0.0051
CPU,cpu,,12,False,FM,FM_s2024_r1,,,0.0001093526780506,23.47,0.0386,0.0425,0.0145,0.0314,0.0744,0.0884,0.0375,0.0381,0.1432,0.2513,0.0209,0.0173
CPU,cpu,,12,False,FM,FM_s2024_r2,,,5.9237769005604166e-05,12.83,0.0285,0.0293,0.0095,0.0188,0.0614,0.0709,0.0267,0.0258,0.1135,0.1856,0.015,0.0113
CPU,cpu,,12,False,FM,FM_s2024_r3,,,5.763311302901604e-05,12.38,0.0503,0.0511,0.0192,0.0374,0.0972,0.111,0.0473,0.0433,0.1771,0.281,0.0282,0.0213
CPU,cpu,,12,False,FM,FM_s2024_r4,,,8.998228319931287e-05,19.4,0.047,0.0499,0.018,0.0366,0.089,0.1042,0.0462,0.0438,0.1697,0.2789,0.0261,0.0211
CPU,cpu,,12,False,FM,FM_s2024_r5,,,6.715073874365447e-05,14.87,0.0474,0.0503,0.0176,0.0369,0.0946,0.1074,0.0435,0.0427,0.1654,0.2641,0.027,0.0215
CPU,cpu,,12,False,FM,FM_s2024_r6,,,4.1046746736444e-05,9.84,0.0169,0.0193,0.0072,0.0147,0.037,0.0458,0.0161,0.0172,0.0785,0.1463,0.0082,0.0067
CPU,cpu,,12,False,FM,FM_s2025_r1,,,0.0001137354946493,23.84,0.0457,0.0441,0.0185,0.0308,0.0892,0.1001,0.0445,0.0376,0.1771,0.2598,0.0243,0.0181
CPU,cpu,,12,False,FM,FM_s2025_r2,,,6.40225861026419e-05,13.73,0.0351,0.0366,0.0135,0.0267,0.0735,0.0856,0.0331,0.032,0.14,0.2365,0.0183,0.014
CPU,cpu,,12,False,FM,FM_s2025_r3,,,5.607576590018507e-05,12.5,0.0415,0.0435,0.0162,0.0311,0.0788,0.0929,0.0405,0.0386,0.1516,0.2577,0.0228,0.0177
CPU,cpu,,12,False,FM,FM_s2025_r4,,,8.544140295789292e-05,17.88,0.0421,0.0457,0.0155,0.034,0.0762,0.0903,0.0435,0.0425,0.1633,0.2672,0.0232,0.0189
CPU,cpu,,12,False,FM,FM_s2025_r5,,,6.751565261667799e-05,14.87,0.0415,0.0393,0.0151,0.0263,0.0852,0.0938,0.0384,0.0323,0.1548,0.2216,0.023,0.0167
CPU,cpu,,12,False,FM,FM_s2025_r6,,,4.55181183440976e-05,11.01,0.0231,0.0257,0.0082,0.0181,0.0535,0.0658,0.0199,0.0226,0.0944,0.1888,0.0121,0.0093
CPU,cpu,,12,False,FM,FM_s2026_r1,,,9.822029718587804e-05,21.43,0.0442,0.0469,0.0192,0.038,0.0833,0.0978,0.0441,0.0409,0.1771,0.2853,0.0234,0.0185
CPU,cpu,,12,False,FM,FM_s2026_r2,,,6.309843430123239e-05,13.47,0.033,0.0357,0.0138,0.0278,0.0632,0.0749,0.0335,0.0318,0.1389,0.2259,0.0166,0.0136
CPU,cpu,,12,False,FM,FM_s2026_r3,,,5.583787095239608e-05,12.68,0.0643,0.0609,0.0255,0.0425,0.1231,0.1341,0.0596,0.0485,0.2206,0.3043,0.0362,0.0269
CPU,cpu,,12,False,FM,FM_s2026_r4,,,9.963455214505608e-05,20.7,0.0529,0.0533,0.0198,0.0382,0.1046,0.1189,0.0484,0.044,0.1824,0.2906,0.0299,0.0227
CPU,cpu,,12,False,FM,FM_s2026_r5,,,6.622699009189656e-05,14.42,0.0522,0.0509,0.0215,0.038,0.1012,0.1121,0.0496,0.0413,0.1941,0.2757,0.0287,0.0216
CPU,cpu,,12,False,FM,FM_s2026_r6,,,4.837696939487972e-05,11.08,0.0115,0.0135,0.0055,0.0114,0.0201,0.0275,0.0138,0.0138,0.0626,0.1177,0.0048,0.0041
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2024_r1,,,1.4670439004205494e-05,5.25,0.2556,0.2594,0.1456,0.2316,0.4017,0.4195,0.2221,0.1797,0.6246,0.7508,0.1747,0.152
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2024_r2,,,1.503829637859105e-05,4.54,0.276,0.272,0.1489,0.2332,0.4365,0.4553,0.2363,0.1854,0.632,0.7699,0.193,0.161
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2024_r3,,,2.3644232220763868e-05,6.72,0.2829,0.2787,0.1564,0.2395,0.4559,0.471,0.2382,0.186,0.6564,0.7699,0.1966,0.1663
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2024_r4,,,1.0526367766660508e-05,3.31,0.2635,0.2675,0.1466,0.2351,0.4171,0.4354,0.2263,0.185,0.6235,0.7603,0.1822,0.1576
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2024_r5,,,1.400494796309828e-05,4.22,0.2755,0.2755,0.1512,0.2399,0.4354,0.4529,0.2373,0.19,0.6426,0.772,0.1904,0.1631
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2024_r6,,,2.475931582898531e-05,6.71,0.284,0.2802,0.1588,0.2372,0.4619,0.4759,0.2339,0.1849,0.6649,0.7688,0.1974,0.1683
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2025_r1,,,1.0153870942950529e-05,3.53,0.261,0.2618,0.1458,0.2269,0.428,0.4454,0.2214,0.1786,0.6373,0.7625,0.1755,0.1512
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2025_r2,,,1.3257563129386592e-05,3.84,0.2744,0.2733,0.1447,0.233,0.4397,0.4579,0.2324,0.1861,0.6352,0.7699,0.1913,0.1625
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2025_r3,,,2.787342087994536e-05,8.35,0.2763,0.2755,0.1484,0.2369,0.4412,0.4597,0.2331,0.1849,0.6267,0.7625,0.1935,0.1651
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2025_r4,,,1.3199634925708625e-05,4.98,0.2655,0.2693,0.1408,0.2342,0.432,0.4544,0.2246,0.1857,0.6204,0.7815,0.1836,0.1569
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2025_r5,,,2.3180998755465523e-05,5.9,0.2749,0.2737,0.1517,0.2358,0.4376,0.4552,0.2346,0.1866,0.6458,0.7773,0.19,0.162
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2025_r6,,,1.7152737192949522e-05,5.3,0.2868,0.2816,0.1643,0.2409,0.4488,0.4655,0.2418,0.1869,0.6532,0.7709,0.2011,0.1707
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2026_r1,,,1.0956709101748026e-05,3.95,0.2653,0.2675,0.1432,0.231,0.4258,0.4439,0.2267,0.1863,0.6352,0.7688,0.1807,0.1553
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2026_r2,,,1.7836369543707243e-05,5.45,0.2793,0.2748,0.1467,0.2334,0.4429,0.4603,0.2384,0.1876,0.6437,0.772,0.1941,0.1626
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2026_r3,,,1.9356061489479834e-05,5.17,0.2833,0.2807,0.153,0.2388,0.4521,0.4699,0.2373,0.1891,0.6458,0.7826,0.1983,0.1671
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2026_r4,,,2.329916332664448e-05,5.92,0.2756,0.2735,0.1492,0.2339,0.4372,0.4533,0.2346,0.1881,0.6501,0.772,0.1893,0.161
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2026_r5,,,1.6402586412004875e-05,7.12,0.282,0.2787,0.146,0.2337,0.4493,0.4673,0.238,0.1897,0.6405,0.7709,0.1984,0.1662
CPU,cpu,,12,False,ItemKNN,ItemKNN_s2026_r6,,,2.086147980052854e-05,5.53,0.2896,0.2815,0.1568,0.2351,0.461,0.476,0.2392,0.1852,0.6522,0.7678,0.2039,0.1695
CPU,cpu,,12,False,LightGCN,LightGCN_BPR_r1,BPR,BPR,0.000126185515877,26.33,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
CPU,cpu,,12,False,LightGCN,LightGCN_BPR_r2,BPR,BPR,4.381171741348914e-05,9.48,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
CPU,cpu,,12,False,LightGCN,LightGCN_BPR_r3,BPR,BPR,5.3237970656448114e-05,12.75,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
CPU,cpu,,12,False,LightGCN,LightGCN_BPR_r4,BPR,BPR,8.234649490339648e-05,17.08,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
CPU,cpu,,12,False,LightGCN,LightGCN_BPR_r5,BPR,BPR,2.8239685754686307e-05,6.98,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
CPU,cpu,,12,False,LightGCN,LightGCN_BPR_r6,BPR,BPR,1.6071832748114822e-05,4.0,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
CPU,cpu,,12,False,LightGCN,LightGCN_CE_r1,CE,CE,0.0001280827613135,26.1,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
CPU,cpu,,12,False,LightGCN,LightGCN_CE_r2,CE,CE,4.018283750469794e-05,9.48,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
CPU,cpu,,12,False,LightGCN,LightGCN_CE_r3,CE,CE,4.917927548014074e-05,11.0,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
CPU,cpu,,12,False,LightGCN,LightGCN_CE_r4,CE,CE,8.243288388870382e-05,17.62,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
CPU,cpu,,12,False,LightGCN,LightGCN_CE_r5,CE,CE,2.2544445372614175e-05,5.82,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
CPU,cpu,,12,False,LightGCN,LightGCN_CE_r6,CE,CE,2.0904666843385468e-05,5.04,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
CPU,cpu,,12,False,LightGCN,LightGCN_MSE_r1,MSE,MSE,0.0001215731166768,25.19,0.1286,0.1305,0.0757,0.1175,0.2379,0.2572,0.1118,0.0907,0.4093,0.5504,0.0753,0.0633
CPU,cpu,,12,False,LightGCN,LightGCN_MSE_r2,MSE,MSE,3.504945379115957e-05,7.86,0.1633,0.1651,0.0897,0.143,0.2984,0.3149,0.1345,0.109,0.4677,0.5907,0.1022,0.0874
CPU,cpu,,12,False,LightGCN,LightGCN_MSE_r3,MSE,MSE,5.323469969610273e-05,11.94,0.1375,0.1412,0.0823,0.1237,0.2514,0.2696,0.1171,0.099,0.421,0.5536,0.082,0.0709
CPU,cpu,,12,False,LightGCN,LightGCN_MSE_r4,MSE,MSE,8.466331244858213e-05,17.5,0.1405,0.1463,0.0823,0.1289,0.2607,0.2811,0.1164,0.1001,0.4199,0.5716,0.0851,0.0743
CPU,cpu,,12,False,LightGCN,LightGCN_MSE_r5,MSE,MSE,2.460152394825981e-05,6.35,0.1666,0.1675,0.0928,0.143,0.2972,0.3165,0.1368,0.1133,0.4539,0.5992,0.1066,0.0894
CPU,cpu,,12,False,LightGCN,LightGCN_MSE_r6,MSE,MSE,1.634309839042867e-05,4.86,0.1278,0.1281,0.0668,0.109,0.2403,0.2571,0.1088,0.0883,0.3955,0.5217,0.0768,0.0631
CPU,cpu,,12,False,NGCF,NGCF_BPR_r1,BPR,BPR,0.000227638754038,46.77,0.0922,0.0996,0.0395,0.0788,0.1696,0.1882,0.0842,0.0817,0.298,0.4401,0.0543,0.047
CPU,cpu,,12,False,NGCF,NGCF_BPR_r2,BPR,BPR,0.0001085475620767,22.26,0.0511,0.0573,0.0236,0.0468,0.0951,0.1107,0.0501,0.0504,0.2025,0.3203,0.0268,0.0234
CPU,cpu,,12,False,NGCF,NGCF_BPR_r3,BPR,BPR,0.0001384100115369,28.25,0.0725,0.0818,0.032,0.0646,0.1322,0.1513,0.0694,0.0718,0.2619,0.4072,0.041,0.0358
CPU,cpu,,12,False,NGCF,NGCF_BPR_r4,BPR,BPR,0.0001388405744846,28.79,0.0837,0.0914,0.0426,0.0748,0.147,0.1656,0.0795,0.0768,0.2884,0.4263,0.0475,0.0423
